userName,Rating,Review,Tanggal
Pengguna Google,2,"Awal nya bisa di pake, pass saya keluar dari aplikasinya malah jadi ga bisa kenapa ya tolong di perbaiki lagi saya sudah 2 kali un-instal terus saya install lagi ga bisa pas ke tiga bisa langsung kaya tadi",2019-11-24 10:28:27
Pengguna Google,3,"Kalian lupa password tapi harus tau usernamenya ada solusinya.kalian tidak harus tau username,kalian hanya memverikasi saja sudah cukup.tutorialnya 1.download x di playstore 2.buka chrome dan cari x terus enter 3.pencet yang paling atas (diarahkan ke aplikasinya) 4.pencet lupa sandi 5.kalian hanya perlu menggunakan email untuk verifikasi saja tanpa harus tau usernamenya 6.selesai tinggal kalian atur paswordnya",2024-07-14 14:33:38
Pengguna Google,1,"Aku kan hapus Twitter gara² memori penuh eh pas download sama masukin akun lagi udah gak bisa pake email, nomer telepon lain juga gak bisa tadi udah bisa bikin akun baru pas udah selesai bikinnya malah gak ada akunnya ini gimana sih udah 4 kali install hapus tetep gak bisa masuk akunya gak bener Twitter yang sekarang jelek jadinya",2023-06-04 06:30:43
Pengguna Google,3,"ada apa ini dengan twiter? saya ingin mendaftar dengan nomor yang benar, tetapi selalu ada yang tertulis ""kami tidak dapat mendaftarkan nomor ini"" ini kenapa? saya sudah muak dengan aplikasih ini!!!",2021-12-27 02:44:26
Pengguna Google,1,makin ribet buat login,2025-03-31 20:34:03
Pengguna Google,5,"plss secinta itu sama Twitter ajdjsjsnsjksjdnsk jadi bisa tau info lebih cepet + lebih jelas jugaa terus pengguna Twitter yang lain juga seru seru... and yang paling penting, ini bisa jadi tempat curhat jugaa!! bagus banget pokoknya",2021-11-11 17:25:37
Pengguna Google,1,Gak jelas sering lot owut trus berlalih ke akun Mulu nyusahin banget dah,2025-01-21 02:52:46
Pengguna Google,1,"Setelah update 2 hri yg lalu aplikasinya gak bisa dibuka, baru dibuka langsung close. Twitter ada masalah apa? Tolong untuk pihak twitter perhatikan keluhan kami. Saya udah install berulang kali tetap tidak bisa dibuka.",2022-03-20 16:42:34
Pengguna Google,5,"Aplikasinya sangat membantu untuk cari informasi,tapi di sisi lain aplikasinya juga harus di perhatikan tentang postingan karna postingan nya ada yg 18+ ke atas/film"" dewasa dan mohon untuk pihak Twitter untuk segera di tindak dan di perbaiki untuk jangan memosting postingan 18+ keatas,terimakasih",2021-07-07 10:14:41
Pengguna Google,5,"buat yg ngasih bintang dan ulasan jelek mungkin hp kamu bukan aplikasinya GUA DAH MAKE BERTAHUN TAHUN ANJIR kaga ada tuh masalah? hp gua oppo A57 hp jadul kan? udah lama, mungkin yg gabisa itu penyimpanannya kurang soalnya twitter lumayan makan tempat",2021-08-04 22:01:23
Pengguna Google,1,"sumpah, gue tuh sering baca AU trus suka like tiap partnya buat ngasih jejak gitu loh. tapi kenapa besoknya like itu malah ilang? kadang bekas RT juga ilang. makin di update makin error nih kesel bgt",2022-02-14 15:50:22
Pengguna Google,1,Bagus tapi sering kesuspend..hehe,2025-03-22 16:18:19
Pengguna Google,1,"Sering keluar sendiri, knp si? udah di matiin jg hp ku tp tetep msh keluar sndiri apk nya. tlong perbaiki lg ya apk nya.",2022-07-13 12:29:11
Pengguna Google,1,"Setelah di update banyak bug, gambar tidak muncul, video patah² padahal jaringan stabil hadeh",2024-04-27 13:47:14
Pengguna Google,1,"Kenapa sih,twiitter ga bs dibuka,malah muncul perbaharui twitter ? Pas didownload malah muter aja/ loading trs.padahal sinyal bagus dan paket datanya ada",2020-01-29 00:44:53
Pengguna Google,1,"Dev maksudnya apa ya kenapa saat saya daftar pakai no ponsel selalu muncul tulisan""kami tidak dapat mendaftar kan nomor ini"" giliran pake email ga ada yang masuk ke email apa saya nya yg ga ngerti",2023-03-06 10:56:55
Pengguna Google,2,"Kenapa ga bisa masuk,s tggu in ga da email nya..kenapa sllu ada tulisan "" terjadi kesalahan teknis ""....jd yg eror ny dimna ...ahhh bingng nih ada kerjaaan d x",2024-12-20 03:20:02
Pengguna Google,2,"jelekkk, akunku dikit-dikit kelock😡",2025-03-13 23:16:50
Pengguna Google,1,"Aplikasi taik, sudah buat akun baru malah gak bisa di buat, masukkan akun lama malah kek error, baginkalian yg mau pakai aplikasi ini lagi tolong lebih baik tidak usah mendownload nya.",2024-09-26 22:55:30
Pengguna Google,1,"APK JELEK. ANDA AKAN SANGAT RUGI JIKA MENGINSTALL NYA. BNYAK TERDAPAT MASALAH. MASALAH YANG PALING MENONJOL YAITU : KETIKA REGIS, LEBIH TEPATNYA KODE VERIFIKASI. ""NOMOR TELEPON TIDAK DIDUKUNG"" ""NOMOR TELEPON TIDAK DIDUKUNG"" ""NOMOR TELEPON TIDAK DIDUKUNG"" SELALU SAJA SEPERTI ITU. SANGAT RIBET DALAM HAL REGIS.",2020-10-23 02:40:44
Pengguna Google,5,sangat puas hati dengan aplikasi ini 🥰😘,2025-02-10 21:08:58
Pengguna Google,5,Sangat membantu dalam proses pemberitahuan tentang alam dan lingkungan sekitar.,2024-10-16 06:33:22
Pengguna Google,1,jadi aneh kalo elon yang pegang,2025-03-12 17:11:54
Pengguna Google,5,Sederhana saja dan tidak mudah surut.,2024-11-24 01:31:48
Pengguna Google,4,mantap walaupun byk oerubahan,2025-03-30 07:10:17
Pengguna Google,1,"Kenapa saya tidak bisa login, bilangnya perbaiki sinyal. Padahal sinyalnya bagus. Disuruh masukkan nomor tapi bilangnya tidak bisa mendaftarkan nomor ini",2023-07-01 07:02:15
Pengguna Google,1,Apk gak jelas selalu di tangguhkan aplikasi gila uang kalau gak pake premium pasti di tangguhkan ujung ujungnya.apk ini agak lain dari yang lain gak pernah posting yang melanggar maah di bilang melanggar hak cipta apk aneh membuat penggunanya kesal berapa kali ganti akun mulu gara gara di tangguhkan gini capek apk gak berpaedah bangat gua saran lebih baik gak usah nake apk ini buang buang tenaga tangan aja,2024-11-06 11:41:17
Pengguna Google,3,"Secara umum cukup baik. Hanya saja untuk feeds lebih baik prioritaskan tweet dari akun yang user ikuti. Tweet rekomendasi mungkin lebih dioptimalkan lagi, karena yang ada sekarang cukup mengganggu.",2023-07-13 11:12:42
Pengguna Google,1,"Masuk yg blibettttt banget, kesel gue Masa masuk akun sendiri (udah lama ndak masuk sama lupa usermame) ngak bisa padahal hp nya sama, email sama, no juga sama Ngak habiss pikir dah ma ni apk.. 😠😠😠",2024-04-11 15:42:59
Pengguna Google,1,Kenapa akun saya di tangguhkan padahal saya gak kriminal,2025-03-10 17:20:34
Pengguna Google,1,"gajelas asli ni apk, mau login aja susah amat gada sm skli bantuan utk mempermudah mau masuk akun, gw lupa nama pengguna aja sush bgt loginnya. mau bikin akun baru tapi stuck di autentikasi ribet bgt woii cuba smpe 15 kali juga masih salahm gajelas ah susah amat mau bkin akun doang",2024-01-22 13:20:46
Pengguna Google,5,bagus buat bersosialisasi,2025-03-29 01:15:32
Pengguna Google,1,"Stuck mulu gk loading2, padahal aplikasi lain lancar Sinyal pake wifi, celluler pun sama, clear chace jg udh masih gk muncul medianya Muter2 mulu, aplikasi syaland",2024-10-09 22:52:46
Pengguna Google,1,Dlu buat daftar gampang banget ga ribet. Skrg daftar masukin 4 nomor ga ada yang bisa di daftarin. Lama lama makin susah buat bikin akun aja.,2023-08-21 03:20:43
Pengguna Google,1,"makin kesini makin Ngebug, kacau",2025-03-01 20:01:52
Pengguna Google,1,"Kenapa akun tiba² kekunci, trus diminta verifikasi nomer telpon. Ehh dh dikasi nomer telpon yg bener malah nomer tidak didukung, tolong dong gimana ini? Kita juga banyak keperluan di twitter. Mau nunggu sampe kapan? Bikin akun baru ga minat, banyak kepentingan di akun yg lama ini!!",2023-01-31 06:11:05
Pengguna Google,2,Banyak video yang ngak baik untuk anak kecil seperti pornografi,2025-01-31 00:21:18
Pengguna Google,1,Susah kali masuk nya.. udah 4 kali d cobak.. masih juga gk mau.. udah gonta ganti no hp masih jga gk mau.. Saat ini kami tidak bisa mendaptar kn no ini.. pdahal no nya aktif nya.. susaaaaaaaaaah²,2020-09-10 14:58:05
Pengguna Google,5,"overall bagus banget, cuma satu aja yang kurang sih. bahkan saya aja sampe greget banget, TWITTER KAPAN ADAIN FITUR SAVE VIDEO yang ada di thread??? pliss, biar gak bingung lagi kalo mau download :(",2023-06-12 08:32:07
Pengguna Google,5,Bagus bgt. Gambar jernih. Ceper juga responnya notif terus2an pokonya yg sekarang bagus dah walaupun bnyak yg bilang katanya lemot. Coba deh cek dulu sinya kalian wkwkwk,2020-03-25 08:25:28
Pengguna Google,1,"Pengelola nya sangat buruk , applikasi twitter yang tadinya nyaman di gunakan jadi mudah sekali kena suspend , dan konyolnya lagi pengajuan banding tidak pernah di respon",2024-02-27 05:30:10
Pengguna Google,2,"Kenapa saya gabisa log in via aplikasi? Selalu muncul tulisan ada ""gangguan coba lagi nanti"". Padahal signal saya oke. Buat internetan fine2 aja. Bikin males kalo harus buka via web terus.",2020-01-26 02:05:41
Pengguna Google,1,"Saya pengguna baru sudah seminggu gak bisa masuk aplikasi ini karena nomor saya tidak bisa didaftarkan saya tidak mengerti apa masalah nya ,sudah saya coba pakai nomor lain tidak bisa juga tolong gw cuma mau main nih aplikasi masuk aja gak bisa gak sayang temukan apa kesalahannya nomor tidak bisa tolong admin",2024-05-11 16:05:44
Pengguna Google,5,Luarbiasa banyak pengalaman mudah di gunakan,2024-10-16 09:45:06
Pengguna Google,1,"Hey twiter, maksud anda apa, saya mau bikin akin tidak bisa, mnta email di kasih, minta nomor ponsel di kasih eh mala jawabnya nomor ini tidak bisa terdaftar, 3 nomor saya cba semua, jwabnya sama, padahal tiga-tiganya nomor masih aktif loh, ANEH BENARR,",2020-06-15 12:35:08
Pengguna Google,3,Kenapa saya tidak bisa login padahal saya membutuhkan aplikasi ini untuk login tugas sedangkan saya gonta ganti nomor selalu nomor tidak bisa di verifikasi kan menyebalkan mohon untuk di perbaiki,2022-05-18 02:27:02
Pengguna Google,4,"Bagussss,tapi kadang kadang gabisa buat liat gambar atau vidio,tolong lebih diperbaiki lagi,biar pengguna lebih puas untuk makainya terimakasih",2020-03-30 17:25:39
Pengguna Google,1,"Gue mau masuk mendaftar aja susah banget buat emosi aja padahal tinggal isi nomor telepon tapi nga bisa, katanya ""saat ini kami tidak dapat mendaftarkan nomor ponsel ini"" Hadehhh buat emosi.",2024-04-30 05:18:09
Pengguna Google,1,Cape banget masa harus nungguin kode verifikasi sms tpi ngga muncul2 aneh banget kan padahalkan udh bner nomornya dan trus knp tiba2 akun twitter gue harus dibatasi pdhl gue ngga ngelakuin apapun. Kecewaaaa parah!!!!!!!!!!,2022-03-05 13:53:27
Pengguna Google,5,"THANK YOU TWITTER, tempat sambat, tempat curhat, tempatku lari dari segala hal yang ada di dunia nyata tanpa takut untuk dihakimi siapa-siapa. Aku saran coba nanti adain fitur arsip tweet sendiri dong, biar kita nggak perlu menghapus gitu kan. Hehe",2020-10-08 07:29:49
Pengguna Google,1,"Ini kenapa dmnya jadi loading lamaaaa banget ya? Pas liat dm itu layar item semua, loadingnya Masya Allah lamaaaaa bangett. Kecewa lah sama twitter sekarang.",2022-11-13 10:20:53
Pengguna Google,2,"Mulai dari login saja ribet gimana mau pakai;-; Bagaimana caranya hapus akun yang ditangguhkan? Saya mau log-in buat akun baru tidak bisa karena terkendala nomor hp, sedangkan nomor hp sudah terdaftar di akun lama yang ditangguhkan, saya coba hapus akun lama malah tidak bisa karena ditangguhkan",2022-02-25 07:10:08
Pengguna Google,4,2tte2wSaat ini : 1.mengumpulkan semua berkas2 2.di copy yg banyak 3.membuat narasi riwayat kejadian 4.narasi di cek oleh opan 5.dibagikan ke semua utk dihapalkan dan dipahami. 6.bismillah ..menemui penyidik dari kepolisian 7.pelaporan,2021-06-03 02:54:02
Pengguna Google,2,Kenapa tren sama sekali nggak muncul ya padahal settinganya bener kok udah beberapa kali diubah tapi tetep sama nggak ngefek apapun. Tolong dong diperbaiki,2021-08-22 05:17:46
Pengguna Google,1,"Nyesel di update bukan nya bagus .tambah jelek aja ngak bisa save gambar ,putar video ,beda sebelum yang di upload lebih lancar ini ngak buruk",2024-01-07 14:30:02
Pengguna Google,1,"Banyak iklannya dan boros data, ganggu sekali. Saya harap agar iklanya tidak muncul diakun saya lagi",2020-02-07 00:25:00
Pengguna Google,1,Habis update gak bisa dibuka,2025-02-27 12:31:13
Pengguna Google,5,Woiiii buatlu pada yang buat apk iniu apk ini mantappp baguss bangettt,2025-03-08 09:19:00
Pengguna Google,1,kenapa ya orang lain posting bermacam2 masa punya saya ko di tanggung,2025-03-10 12:06:10
Pengguna Google,1,Apk gk jelas sulit masuk,2025-03-10 15:36:31
Pengguna Google,1,Aplikasi banyak bug,2025-03-11 12:59:53
Pengguna Google,1,"APK NY NGE BUG, WIFI AK GAK NGE LAG TAPI PAS CEK NOTIF GBISA MULU 😡😡😡😡😡😡😡😡😡😡",2025-03-11 10:36:03
Pengguna Google,1,Lelet cacat kualitas buruk,2025-03-10 16:43:08
Pengguna Google,3,bgus tapi sedikit lemot di aku,2025-01-21 05:10:38
Pengguna Google,1,"Tolong dong, kok pas buka aplikasi ga bisa malah pas buka langsung keluar sendiri udah coba uninstal dan instal berulang kali tapi tetap sama aja. Mohon perbaikannya!",2021-12-07 07:55:36
Pengguna Google,1,Selalu mensuspend akun tanpa penjelasan,2025-03-10 20:48:08
Pengguna Google,3,masih ada bug twitter saya tolong,2025-03-11 15:56:16
Pengguna Google,5,"Sangat membantu Apliksi X ,",2025-03-10 18:47:08
Pengguna Google,1,Jelek sangat aplikasi ini parahhh,2025-03-10 16:11:42
Pengguna Google,2,"Aplikasinya rusak apa gimana? Awalnya saya kira handphone saya yg rusak, namun setelah saya ganti handphone masih tetap tidak bisa daftar Twitter verifikasi nomber, ini sangat sulit tolong di perbaiki",2020-10-12 06:39:40
Pengguna Google,5,Ini apa lagi vidio nya banyak banget 😂 😂 😂,2025-03-11 00:09:11
Pengguna Google,1,Tidak bisa login,2025-03-11 13:00:38
Pengguna Google,1,"Aplikasi gk jls emng, dikit2 ditangguhkan.",2025-03-13 17:44:09
Pengguna Google,1,"Makin hancur, banyak ngelag nya",2025-03-10 16:21:55
Pengguna Google,1,Udah diperbarui kokmasih limit gini sih.,2025-03-11 12:20:02
Pengguna Google,3,masa daftar aja gak bisa ngirim kode verifikasi lewat no hp😑apa harus ada pulsanya?? abis itu ada tulisan jaringan gk stabil padahal pake wifi loh,2023-07-30 01:33:58
Pengguna Google,5,Asal twitet sekarang X semakin canggijh aman terpercaya,2025-03-09 05:03:43
Pengguna Google,4,Susah untuk di update,2025-03-08 05:22:03
Pengguna Google,3,"Saya kasih bintang 3 dulu kalo diperbaiki bugnya saya kasih bintang 5 Kuota/wifi saya ada tapi knp kalo liat vidio atau foto pasti ga bisa kebuka alias loading mulu, sama kalo liat pp orang",2021-11-29 11:23:07
Pengguna Google,2,Twitter aku kenapa?? Tiba2 keluar sendiri..jadi sebel ..terus pas login lagi nggak bisa pakek akun yang dulu .. Mohon diperbaiki🙏🙏..aku nggk mau kalau ada kejadian gitu lagi,2020-07-17 15:52:50
Pengguna Google,1,Makin di perbarui malah makin buruk,2025-03-11 14:29:48
Pengguna Google,5,Gambar nya engga muncul,2025-02-06 12:35:35
Pengguna Google,1,"kenapa yaa saya gagal terus masuk ke akun, sudah di coba memasukan nomor telepon berkali-kali tapi tulisannya ""saat ini kami tidak dapat mendaftarkan nomor telepon ini""?? kenapa seperti ini terus? mohon bantuannya. terimakasih",2024-02-21 08:22:02
Pengguna Google,1,najis mau login malah muter muter trs,2025-03-10 15:31:39
Pengguna Google,1,Makin buruk dan berat.,2025-03-08 06:59:30
Pengguna Google,1,Bug gak bisa liat twit orang,2025-03-11 09:10:48
Pengguna Google,5,Kok akun x saya ga bisa di login,2025-03-18 21:26:15
Pengguna Google,1,"Babi, ndak jelas kali ndak bisa loading",2025-03-10 16:03:51
Pengguna Google,1,saya suka apk ini tapi saya ada masalah adik saya mengganti tahun lahir saya menjadi 2006 seharusnya 1997 dan akun saya terblokir mohon bantuannya saat terblokir bisa di atur ulang sayang sudah bertahun tahun pakai twitter tetapi terblokir mohon bantuannya saya akan kasih bintang lima kalau sudah di perbaiki sekian terima kasih,2019-07-03 13:18:06
Pengguna Google,1,Makin lama makin Ndak beres ni apk,2025-03-11 10:00:31
Pengguna Google,5,Aplikasi nya bagus2 aja sih,2025-03-11 14:21:12
Pengguna Google,1,sumpah berat banget bukanya,2025-03-10 14:10:08
Pengguna Google,1,"maaf ini twitter saya error pdhl sebelumnya ga gitu, sebelum diperbarui twitter saya ngga bisa liat trending topik lalu saya perbarui dgn tujuan bisa melihat trending topik tapi nyatanya setelah diperbarui lagi enak2 baca thread keluar sendiri+terhenti twitternya tolong perbaiki saya tidak nyaman bermain twitter jika spt ini btw hp sy xiaomi redmi 4a, dan tadi sya tanya ketemen sya dia bilang twitter nya baik2 saja setelah diupgrade tp ko sya malah error ya?",2019-05-06 20:07:05
Pengguna Google,5,Aplikasi gak jelas down bintang 1 huuuu👎🏽👎🏽👎🏽👎🏽cemen,2025-03-10 15:31:21
Pengguna Google,1,"Baru mau daftar aja dipersulit, katanya nomor ponsel tidak didukung. Pdhl nomor ponselku aktif buat WA juga kok tidak didukung. Langsung uninstall dehh",2022-12-13 07:21:54
Pengguna Google,1,Malah ga bisa login,2025-03-11 11:51:02
Pengguna Google,2,Gajelas mau ganti PP Ama Nick aja kagak bisa,2025-03-11 07:09:06
Pengguna Google,1,minta update terus anjayy apaan dah 👺💔,2025-03-13 15:21:14
Pengguna Google,1,Afk gajelas . Susah masuk . Gaguna,2025-03-15 16:02:23
Pengguna Google,5,Dulu pas dowload masuk nya lancar lancar aj...Tapi setelah saya mereset hp saya ke data pabrik..saya dowload kembali aplikasi ini dan saat saya mau mendaftar lancar lancar saja tapi kenapa Kode nya tidak terkirim..Saya sangat membutuh kan aplikasi ini..Jadi mohon bantuan nya🖐,2021-03-04 02:16:29
Pengguna Google,1,Apalah abis matilampu dibuka langsung akun tangguhkan,2025-03-11 13:03:48
Pengguna Google,1,Apasi ga bisa masuk burik kali,2025-03-10 16:38:40
Pengguna Google,1,"katanya memperbaiki bug, tapi malah memperbanyak bug. internet lancar, twitter sangat lambat. suka keluar sendiri. suka refresh sendiri. kecewa lah",2022-05-24 02:53:41
Pengguna Google,1,Servernya sering down,2025-03-10 17:04:33
Pengguna Google,1,"ini kenapa kalo saya mau bikin akun, nambahin nomor nya, nomor saya selalu ga di dukung ya? pakai beberapa nomor juga tetap ga didukung, padahal dulu bisa bisa aja",2023-01-07 06:41:50
Pengguna Google,1,Makin rusak aja nih aplikasi,2025-03-11 13:28:20
Pengguna Google,1,"Kecewa banget.. aplikasi gak bisa di pake. Padahal udah di donlot ulang... Berkali-kali coba masuk, tetap gak bisa. Gak berguna banget.",2021-05-18 10:34:42
Pengguna Google,2,"ta pikir twitter sya nya yg elor gara gara gak bida translate, dibaca baca ulasan ulasan nya ternyata banyak juga yg gak bisa translate .. berarti ini ada masalah ama twitter nya,, harap segera diperbaiki sebelum di uninstal🙏",2019-01-27 14:02:32
Pengguna Google,1,di perbarui bkn nya tambah bagus malah jd jelek.. scroll jd nyendat2... jaringan kudu kuat baru bisa putar video....,2020-08-06 19:47:51
Pengguna Google,5,aplikasi yg sangat bagus,2025-03-12 00:21:25
Pengguna Google,1,Sungguh mengecewakan.... saya baru download lalu saya saat mau daftar kok ada tulis ada kesalahan teknis.... emang gila ini aplikasi ny,2018-09-23 16:48:57
Pengguna Google,1,Aplikasi g guna tolol beut mending apus aja ni apk gjls,2025-03-11 14:07:35
Pengguna Google,5,Membantu tentang informasi.,2025-03-12 15:11:54
Pengguna Google,4,mantapp apknya baguss,2025-03-10 10:11:24
Pengguna Google,5,Tapi sering nge lag,2025-03-09 11:34:29
Pengguna Google,4,Ini x bermasalah kah? Ko GK bisa login,2025-03-11 09:09:07
Pengguna Google,1,Mau log in aja gak bisa,2025-03-10 16:14:27
Pengguna Google,5,Aplikasi bagus keren,2025-03-10 16:01:15
Pengguna Google,5,"Aku tau perna mudah , dengan kejakinan saya hal duniawi , maka aku jadikan hiburan nonton biasa saja tidak terpengaruh dengan suasana itu ,",2020-11-26 11:12:44
Pengguna Google,4,Makin lama makin banyak eror X ini.,2025-03-11 13:08:41
Pengguna Google,1,X aplikasi terburuk yg pernah saya instal,2025-03-07 18:30:10
Pengguna Google,5,Suka banget aplikasinya,2025-03-07 20:03:07
Pengguna Google,1,"Aneh, gak ngapa-ngapain tiba² keluar sendiri padahal lagi login, waktu itu juga scroll bentar layar nya item.",2023-10-16 14:54:17
Pengguna Google,4,"Menurutku fitur fleet ini udah lumayan bagus, tapi kalo iphone bikin fleet ditwitter tu kenapa fotonya bisa jadi jelas tapi kalo android kok jadi buram ya, tolong diperbaiki dong. Jangan pilih-pilih, nanti dosa lo.",2020-11-24 12:30:37
Pengguna Google,1,"Udah 2 hari pas update gak bisa masuk masuk awal nyq loading muter2 gitu gk lama langsung keluar gitu aja, sayang nya Twitter telah berhenti, aneh bngt",2022-03-25 05:45:46
Pengguna Google,1,"Gua cuman liat + scroll² doang, akun gua di block kocak banget",2025-03-11 09:39:24
Pengguna Google,5,"terlalu sensi,tiba² akun ditangguhkan",2025-03-11 14:19:39
Pengguna Google,3,Kenapa si sering error,2025-03-10 16:49:02
Pengguna Google,5,"Hai namaku vy aplikasi nya bagus banget cara buat akun nya juga gampang kok aku aja 3menit udah jadi akunnya,cara buat akun nya sebenarnya gampang cuma banyak yang enggak bisa 🙄, kita bisa dapat berita terbaru dari aplikasi ini 🙂 ayok buruan download entar kalo enggak download nyesel loh...😉sekian...🙂.",2021-01-27 15:13:53
Pengguna Google,1,APLIKASI EROR KAH NAMA PROFIL DI RUBAH TIDAK BISA,2025-03-11 07:21:30
Pengguna Google,1,gak bisa login,2025-03-11 10:00:06
Pengguna Google,1,ngebug mulu jirr sebel banget,2025-03-11 12:46:29
Pengguna Google,2,Makin jelek nih aplikasi,2025-03-10 13:00:44
Pengguna Google,1,Apk gc jelas bug dimana mana,2025-03-10 17:57:06
Pengguna Google,1,Mohon bantuan karna akun saya gak bisa d buka mohon bantuan nya,2025-03-09 20:56:09
Pengguna Google,3,"maaf, tapi saya mau berkomentar ttng aplk ini, jadi saya itu mau buat akun buat masuk ke twitter ini... saya sudah menggunakan berbagai cara mulai dari nomor ponsel, email, dll... nah saya juga sudah dapat kode nya... ttpi malah tidak bisa, ada tulisan 'tidak sesuai dengan catatan kami', dsb.. saya merasa kesal dan kecewa... karena saya baru memakai twitter pertama kali... jadi saya minta tolong perbaiki yaa^^... kalo udah bener lagi saya naikin bintangnya><",2020-07-02 12:46:56
Pengguna Google,1,"Aplikasi twitter yg terhomat kami sebagai penguna aplikasi twitter keberatan karena , setiap saya sendiri penguna aplikasi twitter , dan saya merasa kebratan krena setiap kali saya mintain verifikasi bukan robot selesai itu nanti di kirimkan kode verifikasi sebanyak 6 angka itu tidak masuk ke dalam sms , dan mohon untuk memperbaikkin aplikasi twitter supaya kami semua sebagai penguna aplikasi twitter itu tidak di mintain kode verifikasi , terimakasih semoga anda membaca ini",2020-08-06 15:50:39
Pengguna Google,2,"Sekarang apk nya lemot bnget buat di buka,terus buka foto sama putar video lag terus kadang sampe gak kebuka..",2024-04-28 13:39:14
Pengguna Google,1,"Saya sudah Download apk twitter dan saya juga sudah daftar sesuai petunjuk yang ada,tapi kenapa setelah saya daftar tidak bisa masuk dan melihat beranda yang ada? Malah langsung keluar, tolong pihak twitter kasih saya saran atau diperbaiki lagi, trmaksih",2022-03-19 03:36:48
Pengguna Google,5,mantap oke sukses selalu X,2025-04-02 23:05:43
Pengguna Google,5,Udah bagus apk cuma tidak ada bahasa indonesianya😇,2025-01-05 04:13:27
Pengguna Google,1,"maaf bintang nya dikurangi, kalau sampai update selanjutnya masih sering macet, bintangnya akan habis. tolong diperbaiki, jangan keseringan macet, ini twitter bukan metropolitan",2019-04-03 22:51:40
Pengguna Google,1,Hilangkan iklan judi online...!!!!!!,2025-03-03 15:10:20
Pengguna Google,3,"Jujur aku suka banget sama aplikasi ini, ya tapi gitu suka dapet limit sering malahan kan aku nya jadi bingung gitu disuruh nya pelan"" buat fb aja gak usah cepet"" ya tapi aku udh pelan"" tetep aja kena limit, ini karena salah ku kurang pelan"" atau gmn soalnya udh sering nih, aku nanti gak bisa nikmatin apa yang bisa aku lakuin di Twitter. Sekian terima kasih 🙏",2021-05-12 07:27:21
Pengguna Google,1,Kenapa setiap mau play video tidak pernah bisa terputar? Mohon penjelasannya Kuota full dan sinyal bagus... Tolong konfirmasinya Terimakasih,2020-04-15 03:42:13
Pengguna Google,4,aplikasinya supaya nantinya dapat lebih disempurnakan..nga mudah error dan lemot serta enak digunakannya..,2019-02-06 10:48:16
Pengguna Google,2,"Gabisa daftar akun, udah masukin nomor tapj malah 'nomor tidak tersedia, ada kesalahan teknis' gitu mulu. udah berulang ulang kali nyoba masih sama, gimana sih.",2020-08-22 04:01:14
Pengguna Google,5,Aplikasi paling top untuk cari berita dan hiburan,2024-10-14 15:16:52
Pengguna Google,1,jeleknya twitter sekarang. kita nggak bisa ngerol ke bawah jauh2.. secolek dua colek ngerol ke bawah udah balik lagi ke atas atau balik ke semula. asli jelek twitter sekarang. auto uninstall.,2022-03-31 18:01:33
Pengguna Google,1,"punyaku kok twitternya keluar sendiri, suka eror gitu, udah berulang kali ganti password juga tapi tetep aja lokasi buka di banjarnegara, padahal aku ga di jawa tenggah, gimana sih, kejelasannya dong",2019-04-27 03:39:31
Pengguna Google,5,"Sosial media yg paling gue suka, btw bisa tambahin mute foto ga sama edit? i need mute photo and edit option, thank you.",2019-05-17 03:42:30
Pengguna Google,1,Bener bener parah. Jadi susah buka video loadingnya lama banget paketan masih banyak jaringan bagus banget. Cuma buka video di twitter gak bisa benr bener dah.,2018-09-23 08:16:45
Pengguna Google,1,"Makin sini makin ga jelas, gampang error terjadi kesalahan, tidak ada opsi ganti nomer ketika login perlu verifikasi ke nomer yang sudah tidak aktif, auto uninstall",2023-02-08 13:49:40
Pengguna Google,5,"terima kasih twitter, aplikasi yang bisa menambah wawasan namun juga banyak sjw yang tidak mau dikalahkan. juga banyak yang memakai twitter sebagai buzzer. selain itu, twitter juga merupakan aplikasi yang sangat menghibur saya. sekali lagi terima kasih twitter, hidup literasi!",2022-03-23 08:23:45
Pengguna Google,1,"Nggak ngerti low sama aplikasi ini sebentar"" di tangguhkan lepas tu keluar lagi baru buat akun baru lagi nggak paham betul aplikasi ini menjengkelkan sekali 😠😠😠 tolong di perbaiki aplikasi ini lagi kembali",2020-09-15 15:34:21
Pengguna Google,3,"Ini kenapa kalo lagi baca thread malah ke scroll sendiri keatas ? Ini gua kalo lagi baca AU yang udah ratusan part harus ngulang"" terus gitu? Tolong di perbaiki dong, makin di update makin aneh fitur nya.",2022-01-23 11:00:34
Pengguna Google,2,"Penginstalan lama bgt bjir, udah 20 mnt",2025-02-25 08:21:09
Pengguna Google,4,"Hai twiter bila kamu membaca ini tolong perbaiki bug ketika memutar video maka audio 5 detik pertama akan berdengung dan membuat saya tidak nyaman,,terimakasih",2020-10-22 19:35:58
Pengguna Google,1,"Di update kok malah gk bisa buka apa2 status2 orangpun gk bisa diliat. Pdahal jaringan ada wifi kuga kenceng :,)",2023-05-23 08:01:00
Pengguna Google,1,Saya pernah download sebelum nya trs akun saya.. saya kunci knpa pas saya install lagi trs buat akun baru tidak bisa masuk? Tolong di perbaiki.. saya sangat kecewa dan ingin berkata kasar🙏🙏 tolong di jawab ya... Kenapa tidak di jawab kntl 🖕,2023-01-11 07:10:56
